day,DVS,LAI,TAGP,TWSO,TWLV,TWST,TWRT,TRA,RD,SM,WWLOW,RFTRA
2023-05-19,0.2941571428571429,0.4488015758767295,422.1808685059477,0.0,211.09043425297386,211.09043425297386,180.93465793112046,0.13866767561508528,62.80000000000006,0.2566757001827847,33.279233971478874,1.0
2023-05-20,0.30942857142857144,0.5160697232338247,480.54671160232135,0.0,240.27335580116068,240.27335580116065,205.94859068670914,0.14824931260937688,64.00000000000006,0.25470413554395527,33.10106467481314,1.0
2023-05-21,0.32375714285714285,0.5929237095874632,546.7747733777662,0.0,273.3873866888831,273.3873866888831,234.33204573332839,0.17462263483418738,65.20000000000006,0.25277066342190885,32.920647255108456,1.0
2023-05-22,0.3400142857142857,0.6795069906886949,620.912287878101,0.0,310.4561439390505,310.4561439390505,266.10526623347187,0.20703968812750298,66.40000000000006,0.25051425219448625,32.714146345713885,1.0
2023-05-23,0.3571,0.7770368913281338,703.8244646674427,0.0,351.91223233372136,351.91223233372136,301.63905628604687,0.1787511768551619,67.60000000000007,0.24771310058404228,32.46540559948126,1.0
2023-05-24,0.3685571428571428,0.8882084450637316,797.627221933552,0.0,398.813610966776,398.813610966776,341.8402379715223,0.20254551019188902,68.80000000000007,0.24567912745993595,32.26272396924359,1.0
2023-05-25,0.3786999999999999,1.0138670301625958,903.1248244581118,0.0,451.5624122290559,451.5624122290559,387.05349619633364,0.23491291229225322,70.00000000000007,0.24340002361645266,32.03800165315168,1.0
2023-05-26,0.3893857142857142,1.154415564493035,1020.60466852011,0.0,510.302334260055,510.302334260055,437.4020007943329,0.26544794908280517,71.20000000000007,0.24064701334655925,31.77406735027501,1.0
2023-05-27,0.40078571428571425,1.3101477328291626,1150.175921072402,0.0,575.087960536201,575.087960536201,492.93253760245796,0.31667319818799416,72.40000000000008,0.23778660916921082,31.495750503850857,1.0
2023-05-28,0.41401428571428567,1.4806216595150017,1291.3183583027126,0.0,645.6591791513562,645.6591791513563,553.4221535583054,0.21570478838489995,73.60000000000008,0.2340226622099742,31.144067938654096,1.0
2023-05-29,0.42402857142857137,1.6526734722130096,1432.962784877932,0.0,716.481392438966,716.481392438966,614.1269078048281,0.32951759838816724,74.80000000000008,0.23203595100865645,30.916289135447496,1.0
2023-05-30,0.4364428571428571,1.855419976880925,1599.1666087941376,0.0,799.5833043970688,799.5833043970688,685.3571180546304,0.36143555838428304,76.00000000000009,0.22859820259652366,30.573463397335793,1.0
2023-05-31,0.4477571428571428,2.0762183582167526,1779.218565474174,0.0,889.609282737087,889.609282737087,762.5222423460747,0.4314306200075672,77.20000000000009,0.22476160861884953,30.191596185375175,1.0
2023-06-01,0.45951428571428565,2.311969284229037,1970.5483780401275,0.0,985.2741890200638,985.2741890200638,844.5207334457691,0.4524550507949553,78.40000000000009,0.2202769830903199,29.749715474281068,1.0
2023-06-02,0.4710857142857142,2.562399292500194,2172.7907665438074,0.0,1086.3953832719037,1086.3953832719037,931.1960428044891,0.525638456936383,79.6000000000001,0.21559406427431266,29.281287516235277,1.0
2023-06-03,0.48448571428571424,2.824240692700261,2383.2290971803804,0.0,1191.6145485901905,1191.6145485901902,1021.383898791592,0.5725735274959353,80.8000000000001,0.21016631569585867,28.74143830822537,1.0
2023-06-04,0.5013142857142857,3.0955820984842606,2600.091463715067,0.0,1300.0457318575336,1300.0457318575334,1114.3249130207432,0.5972845879230324,82.0000000000001,0.20436523630720257,28.157949377190597,0.9683245589968503
2023-06-05,0.5208842857142857,3.3577117427952197,2810.101670598485,0.0,1405.0508352992426,1405.0508352992424,1204.329287399351,0.5614289018560225,83.2000000000001,0.1985929708936112,27.56293517834844,0.964311894401167
2023-06-06,0.5384985714285714,3.6199385244387092,3018.2613419563545,0.0,1509.1306709781772,1509.1306709781772,1293.5405751241522,0.442296788264623,84.4000000000001,0.19347322192061628,27.009139930099998,1.0
2023-06-07,0.5519271428571428,3.9233980375058066,3255.4833691503145,0.0,1627.7416845751573,1627.7416845751573,1395.2071582072779,0.4286191229440747,85.60000000000011,0.1899627431514423,26.580810813763442,1.0
2023-06-08,0.56557,4.196086249504548,3467.4966718897413,0.0,1733.7483359448706,1733.7483359448706,1486.0700022384608,0.5033694142729193,86.80000000000011,0.18608410952718124,26.112100706959314,0.9077515742495218
2023-06-09,0.5806414285714286,4.479767301012695,3691.2830733400115,0.0,1845.641536670006,1845.6415366700057,1581.9784600028624,0.5122861030011384,88.00000000000011,0.1819202611742597,25.608982983334833,0.7776670823461307
2023-06-10,0.5959128571428572,4.705487438516138,3880.6554301166016,0.0,1940.3277150583008,1940.3277150583006,1663.1380414785435,0.3978281413099479,89.20000000000012,0.17756703627011716,25.07897963529443,1.0
2023-06-11,0.605927142857143,4.998211797222737,4105.639900082031,0.0,2052.8199500410155,2052.819950041015,1759.5599571780133,0.39781819339797075,90.40000000000012,0.1759044458239405,24.7817619024842,1.0
2023-06-12,0.6168842857142859,5.320121071295997,4358.280029242142,0.0,2179.140014621071,2179.140014621071,1867.8342982466324,0.4344341924911106,91.60000000000012,0.17349166663207263,24.41183666349783,0.8548522284175891
2023-06-13,0.630627142857143,5.59128189440807,4574.643246094,0.0,2287.321623047,2287.3216230469993,1960.5613911831424,0.4502885793271323,92.80000000000013,0.17044258046316266,23.97707146698147,0.682080541751066
2023-06-14,0.6469557142857145,5.757048526808798,4734.461060854289,0.0,2367.2305304271445,2367.2305304271445,2029.0547403661242,0.446760957811069,94.00000000000013,0.16692941813754392,23.491365304929104,0.603985131954224
2023-06-15,0.6654557142857145,5.870207628392241,4863.8787932581145,0.0,2431.9393966290577,2431.9393966290572,2084.5194828249064,0.4131893399399845,95.20000000000013,0.16386769355652672,23.04020442658132,0.6034708785444557
2023-06-16,0.6830414285714288,5.984300946838475,4995.033724562194,0.0,2497.1114436520174,2497.922280910177,2140.7287390980837,0.413798452506975,96.40000000000013,0.16123339772351988,22.62289954054729,0.5399052850757806
2023-06-17,0.7018128571428573,6.053300236549453,5101.544057075755,0.0,2549.662759200024,2551.88129787573,2186.3760244610376,0.39380753576945615,97.60000000000014,0.15867763274611715,22.206936956021007,0.5197255301807517
2023-06-18,0.7212728571428574,6.096575064646885,5192.604678428732,0.0,2594.249447683413,2598.355230745319,2225.4020050408853,0.37391701037380215,98.80000000000014,0.15638836332049108,21.811170296064493,0.5052014405773909
2023-06-19,0.7381871428571432,6.147924887095622,5292.50921915901,0.0,2642.7776216366738,2649.7315975223364,2268.218236782433,0.342786994462715,100.00000000000014,0.15435253509390306,21.43525350939028,0.526764682734998
2023-06-20,0.7482585714285718,6.233842428035782,5416.580241725667,0.0,2702.6248391216986,2713.9554026039687,2321.3915321681434,0.33720905270016155,101.20000000000014,0.1526755475828377,21.090765415383146,0.4947817504858167
2023-06-21,0.759344285714286,6.2954785522014145,5527.664600221837,0.0,2755.9840202950045,2771.680579926832,2368.9991143807874,0.33438658862696014,102.40000000000015,0.15109239797242638,20.751861552376436,0.46066928495817827
2023-06-22,0.7731300000000003,6.326153152407019,5620.9023217555205,0.0,2800.563878649301,2820.3384431062195,2408.9581378952234,0.31619478050195243,103.60000000000015,0.14957351326379623,20.415815974129263,0.46359364455705854
2023-06-23,0.7857728571428575,6.36114762688983,5717.688984426567,0.0,2846.573741629887,2871.11524279668,2450.4381361828146,0.3022345928010532,104.80000000000015,0.14826333283929377,20.09799728155796,0.4644476688654569
2023-06-24,0.7994585714285718,6.391186382963229,5811.283896169611,0.0,2890.8296677851317,2920.4542283844794,2490.550241215548,0.3009822610889542,106.00000000000016,0.1471159989172335,19.794295885226724,0.4349397885641824
2023-06-25,0.8134585714285718,6.402153443712868,5894.965771621288,0.0,2930.1692107990757,2964.7965608222116,2526.413902123409,0.3035878718842305,107.20000000000016,0.14600553327303084,19.491793166868877,0.40155911508638376
2023-06-26,0.827744285714286,6.390578847892177,5966.455239131707,0.0,2963.576831307997,3002.87840782371,2557.0522453421604,0.29184037262700724,108.40000000000016,0.14489418922021335,19.1865301114711,0.39813887101132245
2023-06-27,0.8431871428571431,6.372270697106068,6033.288519610696,0.0,2994.6176248073557,3038.6708948033406,2585.695079833156,0.28194819301505397,109.60000000000016,0.14391542518862266,18.893130600673015,0.39463656818014975
2023-06-28,0.8596300000000002,6.348843030103052,6096.566118209763,0.0,3023.811540410846,3072.7545777989167,2612.814050661327,0.29309306506230726,110.80000000000017,0.14306553546980064,18.61166133005388,0.3550994326725566
2023-06-29,0.8779300000000002,6.293567010349269,6140.9810305281535,0.0,3044.156856956181,3096.824173571973,2631.849013083495,0.28491646977439217,112.00000000000017,0.1421049419781661,18.315753501554575,0.347323389696075
2023-06-30,0.8959300000000002,6.207551790976962,6162.621246664281,0.0,3053.990474131463,3108.630772532818,2641.1233914275494,0.2687453484233156,113.20000000000017,0.14123778154654915,18.028116871069333,0.3546809455466981
2023-07-01,0.9095900000000002,6.095685086618862,6162.621246664281,0.0,3053.9904741314626,3108.630772532818,2641.1233914275494,0.2943859801032645,114.40000000000018,0.14053957419998767,17.75772728847856,0.3062675482897324
2023-07-02,0.9206600000000003,5.977319930736333,6162.621246664281,0.0,3053.9904741314626,3108.630772532818,2641.1233914275494,0.3036184463123385,115.60000000000018,0.13962955407756328,17.461176451366285,0.2839615501649461
2023-07-03,0.9314700000000002,5.857423532273647,6162.621246664281,0.0,3053.990474131463,3108.630772532818,2641.1233914275494,0.28163549120189246,116.80000000000018,0.13865575489992008,17.154992172310635,0.286665118470826
2023-07-04,0.9457200000000002,5.740191501098025,6162.621246664281,0.0,3053.9904741314626,3108.630772532818,2641.1233914275494,0.26557560284199583,118.00000000000018,0.13788868887648767,16.870865287425516,0.28916006365982433
2023-07-05,0.9629300000000002,5.626463750537244,6163.298497041682,0.0,3054.2890440238425,3109.00945301784,2641.413641589293,0.26121378229920666,119.20000000000019,0.13727176929973003,16.60279490052779,0.282486459754133
2023-07-06,0.9810900000000001,5.519803661292783,6168.506152956269,0.0,3056.5669456280657,3111.9392073282033,2643.645494124116,0.2439808874084906,120.0,0.13615773082394153,16.338927698872983,0.2817751039714981
2023-07-07,1.0,5.429366817648068,6184.622529101247,0.0,3063.5579395049863,3121.0645895962607,2650.552512471964,0.22204782022102196,120.0,0.134102263782654,16.09227165391848,0.2713445217626187
2023-07-08,1.0183285714285715,5.344317868011121,6204.790827064879,0.0,3072.230307629348,3132.5605194355308,2659.1960687420915,0.2106484256755512,120.0,0.13222904770604332,15.867485724725197,0.25028690019227356
2023-07-09,1.034157142857143,5.25827513711194,6225.254525992406,0.13335835288390124,3080.9546840946878,3144.1664835448346,2667.9662254253176,0.19111673167026758,120.0,0.13044852953090202,15.653823543708242,0.24267852151840436
2023-07-10,1.0491000000000001,5.172935269971102,6245.914012146392,0.38426289329879076,3089.6971293369184,3155.832619916175,2676.820290919883,0.17962748243221513,120.0,0.12883185865656585,15.459823038787903,0.2266486856745324
2023-07-11,1.0681285714285715,5.066332497737328,6250.441519235334,0.46330310594486035,3091.59949726555,3158.37871886384,2678.7606511008585,0.1636496879132982,120.0,0.12731112407003511,15.277334888404212,0.21997553296522818
2023-07-12,1.0846885714285714,4.954854284569013,6250.441519235334,0.46330310594486035,3091.59949726555,3158.37871886384,2678.7606511008585,0.16132550080832694,120.0,0.12592438596442887,15.110926315731465,0.1941510670653452
2023-07-13,1.1006585714285715,4.842312068452825,6250.441519235334,0.46330310594486035,3091.59949726555,3158.37871886384,2678.7606511008585,0.15623864541431517,120.0,0.12455265077665177,14.946318093198213,0.1750131901365498
2023-07-14,1.1169685714285715,4.729512978282145,6250.441519235334,0.46330310594486035,3091.5994972655503,3158.37871886384,2678.7606511008585,0.14601421159517042,120.0,0.12321943381399966,14.78633205767996,0.16290804410318277
2023-07-15,1.1321285714285716,4.617481232227067,6250.441519235334,0.46330310594486035,3091.5994972655503,3158.37871886384,2678.7606511008585,0.13118526735245756,120.0,0.12196936174190962,14.636323409029155,0.15771262407516393
2023-07-16,1.1441885714285716,4.507499014944995,6250.441519235334,0.46330310594486035,3091.5994972655503,3158.37871886384,2678.7606511008585,0.12015167257287195,120.0,0.12084383637202255,14.501260364642706,0.15069919616587363
2023-07-17,1.1541385714285715,4.3986179025516225,6250.441519235334,0.46330310594486035,3091.5994972655503,3158.37871886384,2678.7606511008585,0.11826341712667304,120.0,0.11980858063877567,14.37702967665308,0.1336850907934061
2023-07-18,1.1646385714285714,4.290385326767802,6250.441519235334,0.46330310594486035,3091.5994972655503,3158.37871886384,2678.7606511008585,0.10961406103233985,120.0,0.11878465216383186,14.254158259659823,0.12531152751540184
2023-07-19,1.1770985714285713,4.183443756883191,6250.441519235334,0.46330310594486035,3091.5994972655503,3158.37871886384,2678.7606511008585,0.0987020663651384,120.0,0.11784621080543396,14.141545296652076,0.12127702889952127
2023-07-20,1.1913485714285714,4.078571318325537,6250.441519235334,0.46330310594486035,3091.5994972655503,3158.37871886384,2678.7606511008585,0.09567111246031024,120.0,0.11700852834210733,14.041023401052879,0.10961220360105257
2023-07-21,1.2057885714285714,3.9751080388420967,6250.441519235334,0.46330310594486035,3091.5994972655503,3158.37871886384,2678.7606511008585,0.08771039112919567,120.0,0.11612445114057054,13.934934136868465,0.10303695253607648
